789,394,659,200,443,0
786,394,659,200,446,0
783,394,659,200,449,1
780,394,659,200,446,1
777,394,659,200,443,1
774,394,659,200,440,1
771,394,659,200,437,1
768,394,659,200,434,1
765,394,659,200,431,1
762,394,659,200,428,1
759,394,659,200,425,1
756,394,659,200,422,1
753,394,659,200,419,1
750,394,659,200,416,1
747,394,659,200,413,1
744,394,659,200,410,0
741,394,659,200,413,0
738,394,659,200,416,0
735,394,659,200,419,0
732,394,659,200,422,0
729,394,659,200,425,0
726,394,659,200,428,0
723,394,659,200,431,0
720,394,659,200,434,0
717,394,659,200,437,0
714,394,659,200,440,0
711,394,659,200,443,0
708,394,659,200,446,0
705,394,659,200,449,0
702,394,659,200,452,0
699,394,659,200,455,0
696,394,659,200,458,0
693,394,659,200,461,0
690,394,659,200,464,0
687,394,659,200,467,0
684,394,659,200,470,0
681,394,659,200,473,0
678,394,659,200,476,0
675,394,659,200,479,0
672,394,659,200,482,1
669,394,659,200,479,1
666,394,659,200,476,1
663,394,659,200,473,1
660,394,659,200,470,1
657,394,659,200,467,1
654,394,659,200,464,1
651,394,659,200,461,1
648,394,659,200,458,1
645,394,659,200,455,0
642,394,659,200,458,0
639,394,659,200,461,0
636,394,659,200,464,0
633,394,659,200,467,0
630,394,659,200,470,0
627,394,659,200,473,0
624,394,659,200,476,0
621,394,659,200,479,0
618,394,659,200,482,0
615,394,659,200,485,0
612,394,659,200,488,0
609,394,659,200,491,0
606,394,659,200,494,0
603,394,659,200,497,1
600,394,659,200,494,1
597,394,659,200,491,1
594,394,659,200,488,1
591,394,659,200,485,1
588,394,659,200,482,1
585,394,659,200,479,1
582,394,659,200,476,1
579,394,659,200,473,1
576,394,659,200,470,1
573,394,659,200,467,1
570,394,659,200,464,0
567,394,659,200,467,0
564,394,659,200,470,0
561,394,659,200,473,0
558,394,659,200,476,0
555,394,659,200,479,0
552,394,659,200,482,0
549,394,659,200,485,0
546,394,659,200,488,0
543,394,659,200,491,0
540,394,659,200,494,0
537,394,659,200,497,0
534,394,659,200,500,0
531,394,659,200,503,1
528,394,659,200,500,1
525,394,659,200,497,1
522,394,659,200,494,1
519,394,659,200,491,1
516,394,659,200,488,1
513,394,659,200,485,1
510,394,659,200,482,1
507,394,659,200,479,0
504,394,659,200,482,0
501,394,659,200,485,0
498,394,659,200,488,0
495,394,659,200,491,0
492,394,659,200,494,0
489,394,659,200,497,0
486,394,659,200,500,0
483,394,659,200,503,0
480,394,659,200,506,0
477,394,659,200,509,0
474,394,659,200,512,0
471,394,659,200,515,0
468,394,659,200,518,1
465,394,659,200,515,1
462,394,659,200,512,1
459,394,659,200,509,1
456,394,659,200,506,1
453,394,659,200,503,1
450,394,659,200,500,1
447,394,659,200,497,1
444,394,659,200,494,1
441,394,659,200,491,0
438,394,659,200,494,0
435,394,659,200,497,0
432,394,659,200,500,0
429,394,659,200,503,0
426,394,659,200,506,0
423,394,659,200,509,0
420,394,659,200,512,0
417,394,659,200,515,0
414,394,659,200,518,0
411,394,659,200,521,0
408,394,659,200,524,1
405,394,659,200,521,1
402,394,659,200,518,1
399,394,659,200,515,1
396,394,659,200,512,1
393,394,659,200,509,1
390,394,659,200,506,1
387,394,659,200,503,1
384,394,659,200,500,1
381,394,659,200,497,0
378,394,659,200,500,0
375,394,659,200,503,0
372,394,659,200,506,0
369,394,659,200,509,0
366,394,659,200,512,0
363,394,659,200,515,0
360,394,659,200,518,0
357,394,659,200,521,0
354,394,659,200,524,0
351,394,659,200,527,0
348,394,659,200,530,0
345,394,659,200,533,1
342,394,659,200,530,1
339,394,659,200,527,1
336,394,659,200,524,1
333,394,659,200,521,1
330,394,659,200,518,1
327,394,659,200,515,1
324,394,659,200,512,1
321,394,659,200,509,1
318,394,659,200,506,1
315,394,659,200,503,0
312,394,659,200,506,0
309,394,659,200,509,0
306,394,659,200,512,0
303,394,659,200,515,0
300,394,659,200,518,0
297,394,659,200,521,0
294,394,659,200,524,0
291,394,659,200,527,0
288,394,659,200,530,0
285,394,659,200,533,0
282,394,659,200,536,1
279,394,659,200,533,1
276,394,659,200,530,1
273,394,659,200,527,1
270,394,659,200,524,1
267,394,659,200,521,1
264,394,659,200,518,1
261,394,659,200,515,1
258,394,659,200,512,1
255,394,659,200,509,1
252,394,659,200,506,1
249,394,659,200,503,0
246,394,659,200,506,0
243,394,659,200,509,0
240,394,659,200,512,0
237,394,659,200,515,0
234,394,659,200,518,0
231,394,659,200,521,0
228,394,659,200,524,0
225,394,659,200,527,0
222,394,659,200,530,1
219,394,659,200,527,1
216,394,659,200,524,1
213,394,659,200,521,1
210,394,659,200,518,1
207,394,659,200,515,1
204,394,659,200,512,1
201,394,659,200,509,1
798,290,448,200,506,1
795,290,448,200,503,1
792,290,448,200,500,1
789,290,448,200,497,1
786,290,448,200,494,1
783,290,448,200,491,1
780,290,448,200,488,1
777,290,448,200,485,0
774,290,448,200,488,0
771,290,448,200,491,0
768,290,448,200,494,0
765,290,448,200,497,0
762,290,448,200,500,0
759,290,448,200,503,0
756,290,448,200,506,0
753,290,448,200,509,1
750,290,448,200,506,1
747,290,448,200,503,1
744,290,448,200,500,1
741,290,448,200,497,1
738,290,448,200,494,1
735,290,448,200,491,1
732,290,448,200,488,1
729,290,448,200,485,1
726,290,448,200,482,1
723,290,448,200,479,1
720,290,448,200,476,1
717,290,448,200,473,1
714,290,448,200,470,1
711,290,448,200,467,1
708,290,448,200,464,1
705,290,448,200,461,1
702,290,448,200,458,1
699,290,448,200,455,1
696,290,448,200,452,1
693,290,448,200,449,1
690,290,448,200,446,1
687,290,448,200,443,1
684,290,448,200,440,1
681,290,448,200,437,1
678,290,448,200,434,1
675,290,448,200,431,1
672,290,448,200,428,1
669,290,448,200,425,1
666,290,448,200,422,1
663,290,448,200,419,1
660,290,448,200,416,1
657,290,448,200,413,1
654,290,448,200,410,1
651,290,448,200,407,1
648,290,448,200,404,1
645,290,448,200,401,1
642,290,448,200,398,1
639,290,448,200,395,1
636,290,448,200,392,1
633,290,448,200,389,1
630,290,448,200,386,1
627,290,448,200,383,1
624,290,448,200,380,1
621,290,448,200,377,1
618,290,448,200,374,1
615,290,448,200,371,1
612,290,448,200,368,0
609,290,448,200,371,0
606,290,448,200,374,0
603,290,448,200,377,0
600,290,448,200,380,0
597,290,448,200,383,0
594,290,448,200,386,0
591,290,448,200,389,0
588,290,448,200,392,1
585,290,448,200,389,1
582,290,448,200,386,1
579,290,448,200,383,1
576,290,448,200,380,1
573,290,448,200,377,1
570,290,448,200,374,1
567,290,448,200,371,1
564,290,448,200,368,1
561,290,448,200,365,1
558,290,448,200,362,1
555,290,448,200,359,1
552,290,448,200,356,1
549,290,448,200,353,1
546,290,448,200,350,0
543,290,448,200,353,0
540,290,448,200,356,0
537,290,448,200,359,0
534,290,448,200,362,0
531,290,448,200,365,0
528,290,448,200,368,0
525,290,448,200,371,0
522,290,448,200,374,0
519,290,448,200,377,0
516,290,448,200,380,1
513,290,448,200,377,1
510,290,448,200,374,1
507,290,448,200,371,1
504,290,448,200,368,1
501,290,448,200,365,1
498,290,448,200,362,1
495,290,448,200,359,1
492,290,448,200,356,1
489,290,448,200,353,1
486,290,448,200,350,0
483,290,448,200,353,0
480,290,448,200,356,0
477,290,448,200,359,0
474,290,448,200,362,0
471,290,448,200,365,0
468,290,448,200,368,0
465,290,448,200,371,0
462,290,448,200,374,0
459,290,448,200,377,0
456,290,448,200,380,1
453,290,448,200,377,1
450,290,448,200,374,1
447,290,448,200,371,1
444,290,448,200,368,1
441,290,448,200,365,1
438,290,448,200,362,1
435,290,448,200,359,1
432,290,448,200,356,1
429,290,448,200,353,1
426,290,448,200,350,1
423,290,448,200,347,0
420,290,448,200,350,0
417,290,448,200,353,0
414,290,448,200,356,0
411,290,448,200,359,0
408,290,448,200,362,0
405,290,448,200,365,0
402,290,448,200,368,0
399,290,448,200,371,0
396,290,448,200,374,0
393,290,448,200,377,1
390,290,448,200,374,1
387,290,448,200,371,1
384,290,448,200,368,1
381,290,448,200,365,1
378,290,448,200,362,1
375,290,448,200,359,1
372,290,448,200,356,1
369,290,448,200,353,1
366,290,448,200,350,0
363,290,448,200,353,0
360,290,448,200,356,0
357,290,448,200,359,0
354,290,448,200,362,0
351,290,448,200,365,0
348,290,448,200,368,0
345,290,448,200,371,1
342,290,448,200,368,1
339,290,448,200,365,1
336,290,448,200,362,1
333,290,448,200,359,1
330,290,448,200,356,1
327,290,448,200,353,1
324,290,448,200,350,1
321,290,448,200,347,1
318,290,448,200,344,1
315,290,448,200,341,0
312,290,448,200,344,0
309,290,448,200,347,0
306,290,448,200,350,0
303,290,448,200,353,0
300,290,448,200,356,0
297,290,448,200,359,0
294,290,448,200,362,0
291,290,448,200,365,0
288,290,448,200,368,1
285,290,448,200,365,1
282,290,448,200,362,1
279,290,448,200,359,1
276,290,448,200,356,1
273,290,448,200,353,1
270,290,448,200,350,0
267,290,448,200,353,0
264,290,448,200,356,0
261,290,448,200,359,0
258,290,448,200,362,0
255,290,448,200,365,0
252,290,448,200,368,0
249,290,448,200,371,1
246,290,448,200,368,1
243,290,448,200,365,1
240,290,448,200,362,1
237,290,448,200,359,1
234,290,448,200,356,1
231,290,448,200,353,1
228,290,448,200,350,1
225,290,448,200,347,1
222,290,448,200,344,1
219,290,448,200,341,1
216,290,448,200,338,1
213,290,448,200,335,1
210,290,448,200,332,0
207,290,448,200,335,0
204,290,448,200,338,0
201,290,448,200,341,0
798,646,775,200,344,0
795,646,775,200,347,0
792,646,775,200,350,0
789,646,775,200,353,1
786,646,775,200,350,1
783,646,775,200,347,1
780,646,775,200,344,1
777,646,775,200,341,1
774,646,775,200,338,1
771,646,775,200,335,1
768,646,775,200,332,1
765,646,775,200,329,1
762,646,775,200,326,0
759,646,775,200,329,0
756,646,775,200,332,0
753,646,775,200,335,0
750,646,775,200,338,0
747,646,775,200,341,0
744,646,775,200,344,0
741,646,775,200,347,0
738,646,775,200,350,0
735,646,775,200,353,0
732,646,775,200,356,0
729,646,775,200,359,0
726,646,775,200,362,0
723,646,775,200,365,0
720,646,775,200,368,0
717,646,775,200,371,0
714,646,775,200,374,0
711,646,775,200,377,0
708,646,775,200,380,0
705,646,775,200,383,0
702,646,775,200,386,0
699,646,775,200,389,0
696,646,775,200,392,0
693,646,775,200,395,0
690,646,775,200,398,0
687,646,775,200,401,0
684,646,775,200,404,0
681,646,775,200,407,0
678,646,775,200,410,0
675,646,775,200,413,0
672,646,775,200,416,0
669,646,775,200,419,0
666,646,775,200,422,0
663,646,775,200,425,0
660,646,775,200,428,0
657,646,775,200,431,0
654,646,775,200,434,0
651,646,775,200,437,0
648,646,775,200,440,0
645,646,775,200,443,0
642,646,775,200,446,0
639,646,775,200,449,0
636,646,775,200,452,0
633,646,775,200,455,0
630,646,775,200,458,0
627,646,775,200,461,0
624,646,775,200,464,0
621,646,775,200,467,0
618,646,775,200,470,0
615,646,775,200,473,0
612,646,775,200,476,0
609,646,775,200,479,0
606,646,775,200,482,0
603,646,775,200,485,0
600,646,775,200,488,0
597,646,775,200,491,0
594,646,775,200,494,0
591,646,775,200,497,0
588,646,775,200,500,0
585,646,775,200,503,0
582,646,775,200,506,0
579,646,775,200,509,0
576,646,775,200,512,0
573,646,775,200,515,0
570,646,775,200,518,0
567,646,775,200,521,0
564,646,775,200,524,0
561,646,775,200,527,0
558,646,775,200,530,0
555,646,775,200,533,0
552,646,775,200,536,0
549,646,775,200,539,0
546,646,775,200,542,0
543,646,775,200,545,0
540,646,775,200,548,0
537,646,775,200,551,0
534,646,775,200,554,0
531,646,775,200,557,0
528,646,775,200,560,0
525,646,775,200,563,0
522,646,775,200,566,0
519,646,775,200,569,0
516,646,775,200,572,0
513,646,775,200,575,0
510,646,775,200,578,0
507,646,775,200,581,0
504,646,775,200,584,0
501,646,775,200,587,0
498,646,775,200,590,0
495,646,775,200,593,0
492,646,775,200,596,0
489,646,775,200,599,0
486,646,775,200,602,0
483,646,775,200,605,0
480,646,775,200,608,0
477,646,775,200,611,0
474,646,775,200,614,0
471,646,775,200,617,0
468,646,775,200,620,0
465,646,775,200,623,0
462,646,775,200,626,0
459,646,775,200,629,0
456,646,775,200,632,0
453,646,775,200,635,0
450,646,775,200,638,0
447,646,775,200,641,0
444,646,775,200,644,0
441,646,775,200,647,0
438,646,775,200,650,0
435,646,775,200,653,0
432,646,775,200,656,0
429,646,775,200,659,0
426,646,775,200,662,0
423,646,775,200,665,0
420,646,775,200,668,0
417,646,775,200,671,0
414,646,775,200,674,0
411,646,775,200,677,0
408,646,775,200,680,0
405,646,775,200,683,0
402,646,775,200,686,1
399,646,775,200,683,1
396,646,775,200,680,1
393,646,775,200,677,1
390,646,775,200,674,1
387,646,775,200,671,1
384,646,775,200,668,1
381,646,775,200,665,0
378,646,775,200,668,0
375,646,775,200,671,0
372,646,775,200,674,0
369,646,775,200,677,0
366,646,775,200,680,0
363,646,775,200,683,0
360,646,775,200,686,1
357,646,775,200,683,1
354,646,775,200,680,1
351,646,775,200,677,1
348,646,775,200,674,1
345,646,775,200,671,1
342,646,775,200,668,0
339,646,775,200,671,0
336,646,775,200,674,0
333,646,775,200,677,0
330,646,775,200,680,0
327,646,775,200,683,0
324,646,775,200,686,0
321,646,775,200,689,0
318,646,775,200,692,1
315,646,775,200,689,1
312,646,775,200,686,1
309,646,775,200,683,1
306,646,775,200,680,1
303,646,775,200,677,1
300,646,775,200,674,0
297,646,775,200,677,0
294,646,775,200,680,0
291,646,775,200,683,0
288,646,775,200,686,0
285,646,775,200,689,0
282,646,775,200,692,0
279,646,775,200,695,1
276,646,775,200,692,1
273,646,775,200,689,1
270,646,775,200,686,1
267,646,775,200,683,1
264,646,775,200,680,1
261,646,775,200,677,1
258,646,775,200,674,0
255,646,775,200,677,0
252,646,775,200,680,0
249,646,775,200,683,0
246,646,775,200,686,0
243,646,775,200,689,0
240,646,775,200,692,1
237,646,775,200,689,1
234,646,775,200,686,1
231,646,775,200,683,1
228,646,775,200,680,1
225,646,775,200,677,1
222,646,775,200,674,0
219,646,775,200,677,0
216,646,775,200,680,0
213,646,775,200,683,0
210,646,775,200,686,0
207,646,775,200,689,0
204,646,775,200,692,1
201,646,775,200,689,1
801,633,799,200,686,1
798,633,799,200,683,1
795,633,799,200,680,1
792,633,799,200,677,1
789,633,799,200,674,0
786,633,799,200,677,0
783,633,799,200,680,0
780,633,799,200,683,0
777,633,799,200,686,0
774,633,799,200,689,0
771,633,799,200,692,0
768,633,799,200,695,0
765,633,799,200,698,1
762,633,799,200,695,1
759,633,799,200,692,1
756,633,799,200,689,1
753,633,799,200,686,1
750,633,799,200,683,1
747,633,799,200,680,0
744,633,799,200,683,0
741,633,799,200,686,0
738,633,799,200,689,0
735,633,799,200,692,0
732,633,799,200,695,1
729,633,799,200,692,1
726,633,799,200,689,1
723,633,799,200,686,1
720,633,799,200,683,1
717,633,799,200,680,1
714,633,799,200,677,1
711,633,799,200,674,0
708,633,799,200,677,0
705,633,799,200,680,0
702,633,799,200,683,0
699,633,799,200,686,0
696,633,799,200,689,0
693,633,799,200,692,0
690,633,799,200,695,0
687,633,799,200,698,0
684,633,799,200,701,0
681,633,799,200,704,0
678,633,799,200,707,1
675,633,799,200,704,1
672,633,799,200,701,1
669,633,799,200,698,1
666,633,799,200,695,1
663,633,799,200,692,1
660,633,799,200,689,0
657,633,799,200,692,0
654,633,799,200,695,0
651,633,799,200,698,0
648,633,799,200,701,0
645,633,799,200,704,0
642,633,799,200,707,0
639,633,799,200,710,1
636,633,799,200,707,1
633,633,799,200,704,1
630,633,799,200,701,1
627,633,799,200,698,1
624,633,799,200,695,1
621,633,799,200,692,0
618,633,799,200,695,0
615,633,799,200,698,0
612,633,799,200,701,0
609,633,799,200,704,0
606,633,799,200,707,0
603,633,799,200,710,0
600,633,799,200,713,1
597,633,799,200,710,1
594,633,799,200,707,1
591,633,799,200,704,1
588,633,799,200,701,1
585,633,799,200,698,1
582,633,799,200,695,1
579,633,799,200,692,0
576,633,799,200,695,0
573,633,799,200,698,0
570,633,799,200,701,0
567,633,799,200,704,0
564,633,799,200,707,0
561,633,799,200,710,1
558,633,799,200,707,1
555,633,799,200,704,1
552,633,799,200,701,1
549,633,799,200,698,1
546,633,799,200,695,1
543,633,799,200,692,1
540,633,799,200,689,0
537,633,799,200,692,0
534,633,799,200,695,0
531,633,799,200,698,0
528,633,799,200,701,0
525,633,799,200,704,0
522,633,799,200,707,0
519,633,799,200,710,0
516,633,799,200,713,0
513,633,799,200,716,1
510,633,799,200,713,1
507,633,799,200,710,1
504,633,799,200,707,1
501,633,799,200,704,1
498,633,799,200,701,1
495,633,799,200,698,1
492,633,799,200,695,1
489,633,799,200,692,1
486,633,799,200,689,0
483,633,799,200,692,0
480,633,799,200,695,0
477,633,799,200,698,0
474,633,799,200,701,0
471,633,799,200,704,0
468,633,799,200,707,0
465,633,799,200,710,1
462,633,799,200,707,1
459,633,799,200,704,1
456,633,799,200,701,1
453,633,799,200,698,1
450,633,799,200,695,1
447,633,799,200,692,1
444,633,799,200,689,0
441,633,799,200,692,0
438,633,799,200,695,0
435,633,799,200,698,0
432,633,799,200,701,0
429,633,799,200,704,0
426,633,799,200,707,0
423,633,799,200,710,0
420,633,799,200,713,1
417,633,799,200,710,1
414,633,799,200,707,1
411,633,799,200,704,1
408,633,799,200,701,1
405,633,799,200,698,1
402,633,799,200,695,1
399,633,799,200,692,0
396,633,799,200,695,0
393,633,799,200,698,0
390,633,799,200,701,0
387,633,799,200,704,0
384,633,799,200,707,0
381,633,799,200,710,0
378,633,799,200,713,0
375,633,799,200,716,1
372,633,799,200,713,1
369,633,799,200,710,1
366,633,799,200,707,1
363,633,799,200,704,1
360,633,799,200,701,1
357,633,799,200,698,1
354,633,799,200,695,0
351,633,799,200,698,0
348,633,799,200,701,0
345,633,799,200,704,0
342,633,799,200,707,0
339,633,799,200,710,0
336,633,799,200,713,0
333,633,799,200,716,0
330,633,799,200,719,1
327,633,799,200,716,1
324,633,799,200,713,1
321,633,799,200,710,1
318,633,799,200,707,1
315,633,799,200,704,1
312,633,799,200,701,1
309,633,799,200,698,0
306,633,799,200,701,0
303,633,799,200,704,0
300,633,799,200,707,0
297,633,799,200,710,0
294,633,799,200,713,0
291,633,799,200,716,1
288,633,799,200,713,1
285,633,799,200,710,1
282,633,799,200,707,1
279,633,799,200,704,1
276,633,799,200,701,1
273,633,799,200,698,1
270,633,799,200,695,0
267,633,799,200,698,0
264,633,799,200,701,0
261,633,799,200,704,0
258,633,799,200,707,0
255,633,799,200,710,0
252,633,799,200,713,0
249,633,799,200,716,0
246,633,799,200,719,1
243,633,799,200,716,1
240,633,799,200,713,1
237,633,799,200,710,1
234,633,799,200,707,1
231,633,799,200,704,1
228,633,799,200,701,0
225,633,799,200,704,0
222,633,799,200,707,0
219,633,799,200,710,0
216,633,799,200,713,0
213,633,799,200,716,0
210,633,799,200,719,0
207,633,799,200,722,0
204,633,799,200,725,1
201,633,799,200,722,1
798,124,564,200,719,1
795,124,564,200,716,1
792,124,564,200,713,1
789,124,564,200,710,1
786,124,564,200,707,1
783,124,564,200,704,1
780,124,564,200,701,1
777,124,564,200,698,1
774,124,564,200,695,1
771,124,564,200,692,1
768,124,564,200,689,1
765,124,564,200,686,1
762,124,564,200,683,1
759,124,564,200,680,1
756,124,564,200,677,1
753,124,564,200,674,1
750,124,564,200,671,1
747,124,564,200,668,1
744,124,564,200,665,1
741,124,564,200,662,1
738,124,564,200,659,1
735,124,564,200,656,1
732,124,564,200,653,1
729,124,564,200,650,1
726,124,564,200,647,1
723,124,564,200,644,1
720,124,564,200,641,1
717,124,564,200,638,1
714,124,564,200,635,1
711,124,564,200,632,1
708,124,564,200,629,1
705,124,564,200,626,1
702,124,564,200,623,1
699,124,564,200,620,1
696,124,564,200,617,1
693,124,564,200,614,1
690,124,564,200,611,1
687,124,564,200,608,1
684,124,564,200,605,1
681,124,564,200,602,1
