0.038951006,0.80666727,-0.04896462,-0.5463407
-0.07713277,-0.57728636,-0.054862034,0.4494003
0.7343923,0.06855719,0.70158315,-0.7069449
0.17517076,-0.64671934,0.30663565,0.7702036
-0.29786277,0.33919454,-0.2717484,-0.3223756
0.29844713
0.15539758
-0.2864865
0.0
-0.14541274
0.015953079
0.1414369
0.0392133
-0.3621918
